co-sell,联合销售
sharding key,分片键
sharded table,分片表
valet key,附属密钥
US DoD Central,US DoD 中部
US DoD East,US DoD 东部
US Gov Virginia,US Gov 弗吉尼亚州
US Gov Non-Regional,US Gov（非区域性）
Germany North,德国北部
Germany West Central,德国中西部
China East,中国东部
CN East,中国东部
CN North,中国北部
China North,中国北部
Switzerland North,瑞士北部
Switzerland West,瑞士西部
Germany Non-Regional,德国（非区域性）
UAE Central,阿拉伯联合酋长国中部
AE Central,阿联酋中部
AE North,阿联酋北部
UAE North,阿拉伯联合酋长国北部
DE Central,德国中部
Germany Central,德国中部
DE Northeast,德国东北部
Germany Northeast,德国东北部
probe,探测
readiness probe,就绪情况探测
liveness probe,运行情况探测
upload quota,上传配额
gallery,库
cognitive video index,认知视频索引
source language,源语言
transcript,脚本
spoken text,口述文本
Hybrid Picker,混合选取器
Hybrid Scenario Picker,混合场景选取器
visual text,视觉文本
language model,语言模型
highlight reel,亮点片段
harassment,骚扰
containment,包含
plan,计划
Office Hub,Office 中心
roadmap,路线图
expiring link,到期日链接
data subject,数据主体
spoof intelligence,欺骗智能
Mailbox Intelligence,邮箱智能
contact graph,联系人图表
focus hours,专注工作时间
focus time,专注时间
after hours,下班时间
production environment,生产环境
Go Live,上线
input message,输入信息
mailbox intelligence,邮箱智能
Last seen,上次上线
microcontroller,微控制器
Red Hat on Azure,Azure 上的 Red Hat
serverless computing,无服务器计算
Management Groups,管理组
tenant backfill,租户回填
root management group,根管理组
parent management group,父管理组
child management group,子管理组
Skype for Developers,开发人员版 Skype
Skype Group Manager,Skype 群组管理器
on-premises,本地
security info,安全信息
hot analysis,热分析
cold analysis,冷分析
warm analysis,暖分析
entitlement,权利
Developer tool integrations,开发人员工具集成
DevOps tool integrations,DevOps 工具集成
rack awareness,网络拓扑感知
gradient boosting,梯度提升
logpoint,记录点
snappoint,快照点
squash merge,Squash 合并
Sprint Planning Board,冲刺(sprint)计划板
Sprint,冲刺(sprint)
Sprint Planning Sheet,冲刺(sprint)计划工作表
Manage Sprints,管理冲刺(sprint)
Agile,敏捷
Backlog Board,积压工作版块
Backlog Sheet,积压工作工作表
board,板
sheet,工作表
blueprint,蓝图
blueprint resource provider,蓝图资源提供程序
blueprint artifact,蓝图项目
bullet chart,子弹图
bullet graph,子弹图
Flash Edit,快速编辑
Ideas,创意
Compliance Score,合规性分数
assessment,评估
compliance,合规性
Service Fabric Mesh,Service Fabric 网格
Azure Service Fabric Mesh,Azure Service Fabric 网格
volume disk,卷磁盘
reliable dictionary,可靠字典
reliable collection,可靠集合
reliable queue,可靠队列
aerial imagery,航拍图像
hybrid aerial imagery,混合航拍图像
IP to country,IP 归属国家/地区查询
data processed,已处理的数据
Azure Firewall,Azure 防火墙
Elastic Pool,弹性池
intelligent edge,智能边缘
Third Party Software,第三方软件
container compute,容器计算
quick action,快速操作
Files,文件
Pictures,图片
Knowledge,知识
Azure Dev Spaces Tools,Azure Dev Spaces 工具
Changes,更改
container orchestrator,容器业务流程协调程序
Azure China Marketplace,Azure 中国市场
compute optimized,计算优化
certificate renewal request,证书续订请求
CN,中国区
CN East 2,中国东部 2
China East 2,中国东部 2
China North 2,中国北部 2
CN North 2,中国北部 2
CN Zone 1,中国区域 1
CN Zone 2,中国区域 2
Azure Stack CN,中国区 Azure Stack
Recent Changes,最近更改
production web API,生产 Web API
SVG filter,SVG 滤镜
Displacement Map,置换贴图
Offset,偏移
Specular Light,反射光
Diffuse Lighting,漫射照明
Azure NetApp Files,Azure NetApp 文件
Bandwidth,带宽
Virtual Machines Licenses,虚拟机许可证
dedicated HSM,专用 HSM
Hardware Accelerated Models,硬件加速模型
direct port,直接端口
Visual Studio Subscription,Visual Studio 订阅
tiered block blob,分层块 blob
general-purpose storage account,常规用途存储帐户
general block blob,常规块 blob
SQL license,SQL 许可证
global peering,全球对等互连
peering,对等互连
live channel,直播频道
analytics unit,分析单位
cloud orchestration,云业务流程
elastic database transaction unit,弹性数据库事务单位
live encoder,实时编码器
built-in action,内置操作
data movement,数据移动
video speech analyzer,视频语音分析器
brokered connection,中转连接
inter-virtual network data transfer,虚拟网络间数据传输
Web plus transaction,Web Plus 事务
S2S connection,S2S 连接
pass-through channel,直通通道
Event Hubs Dedicated,事件中心专用层
Dedicated,专用
private zone,专用区域
public zone,公用区域
CI/CD concurrent job,CI/CD 并发作业
Microsoft-hosted CI/CD concurrent job,Microsoft 托管 CI/CD 并发作业
self-hosted CI/CD concurrent job,自承载 CI/CD 并发作业
concurrent device,并发设备
per-monitor scaling,按显示器缩放
de-identification,去识别化
Next Generation Privacy,下一代隐私
NextGen Privacy,下一代隐私
short form recognition,短格式识别
long form recognition,长格式识别
all inclusive transaction,全包式事务
advanced key,高级密钥
legitimate interest,合法利益
acoustic adaptation,声学适应
model deployment,模型部署
build pipeline,生成管道
stored user,存储的用户
data analyzed,分析的数据
accuracy test,准确度测试
inter-availability zone data transfer,可用性区域间数据传输
high performance gateway,高性能网关
ultra high performance gateway,超高性能网关
ultra-performance gateway,超高性能网关
Crop Handle Magnifier,裁剪手柄放大器
Text Annotations,文本注释
Tap to Select,点击以选择
outline,轮廓
throughput unit,吞吐量单位
managed Kubernetes,托管 Kubernetes
shard mailbox,分片邮箱
shard,分片
staff leader,教职员工主管
snippet,片段
Sweep,整理
overallocated,过度分配
reference id,引用 ID
hours resource,小时资源
microprocessor,微处理器
Conditional Access App Control,条件访问应用控制
waiting period,等待期
Transpose,转置
eDiscovery Center,电子数据展示中心
cognitive video indexing,认知视频索引
Azure Media Services REST API,Azure 媒体服务 REST API
voice activity detection,语音活动检测
content moderation,内容审核
Microsoft Workplace Analytics teamwork solution,Microsoft 工作区分析团队合作解决方案
Workplace Analytics teamwork solution,工作区分析团队合作解决方案
deep search,深度搜索
shot detection,镜头检测
speaker indexing,说话人索引
run record,运行纪录
self-hosted IR,自承载 IR
self-hosted integration runtime,自承载集成运行时
cloud IR,云 IR
cloud integration runtime,云集成运行时
Classic Ribbon,经典功能区
toast error,toast 错误
Government Community Cloud,政府社区云
Active Directory Authentication Library,Active Directory 身份验证库
Global Assembly Cache Tool,全局程序集缓存工具
Installer Tool,安装程序工具
Command and Query Responsibility Segregation,命令和查询责任分离
light,精简的
light version,精简版本
radical,根式
radical with degree,带有次数的根式
pattern fill,图案填充
fixed cost accrual,固定成本累算
Palm Rejection,防手掌误触
from SA USL,来自 SA 的 USL
full USL,完整 USL
Kaizala Connector,Kaizala 连接器
Action Palette,操作面板
Tenant User List,租户用户列表
Timesheet tool,时间表工具
Hybrid Administration,混合管理
membership rules,成员资格规则
Datacenter Capacity,数据中心容量
Discovery Search Mailbox,发现搜索邮箱
Exchange Hybrid Edition,Exchange 混合版
Hybrid Edition,混合版本
Stroke Eraser,笔划​​橡皮擦
C# Interactive,C# 交互窗口
F# Interactive,F# 交互窗口
Acceleration Plus,加速 Plus
edge,边缘
output content minute,输出内容分钟
surcharge/core,附加费/核心
Soft Edges,柔化边缘
Home,主页
Roadmap,蓝图
Cost Navigator,成本导航器
managed identity,托管标识
user assigned managed identity,用户分配的托管标识
system assigned managed identity,系统分配的托管标识
pyramid diagram,棱锥图
SharePoint Framework Extensions,SharePoint 框架扩展
SPFx Extensions,SPFx 扩展
SharePoint Migration Tool,SharePoint 迁移工具
Islands,并行
in-browser SAW environment,浏览器内 SAW 环境
diagnostic log,诊断日志
action group,操作组
Solutions Gallery,解决方案库
cluster set,群集集
Bing Visual Search,必应视觉搜索
Visual Search,视觉搜索
Translator Bot,翻译机器人
Azure Virtual WAN,Azure 虚拟 WAN
Virtual WAN,虚拟 WAN
hub to hub transfer,中心间传输
VPN policy,VPN 策略
resilient,可复原
network fencing,网络隔离
network fence,网络围墙
Outline view,大纲视图
Outline,大纲
auto-failover group,自动故障转移组
Data-in Replication,数据传入复制
container instance,容器实例
multi-master,多主数据库
US Gov Zone 1,US Gov 区域 1
DE Zone 1,德国区域 1
US Gov Zone 2,US Gov 区域 2
Skype Room Systems,Skype会议室系统
Scheduled Analytics,计划分析
Terms of use,使用条款
Labels,标签
Azure Security and Compliance Blueprint,Azure 安全性与合规性蓝图
security rule,安全规则
effective security rule,有效安全规则
label,标签
retention tag,保留标记
retention label,保留标签
dynamic property,动态属性
controller,控制器
